Season,Week,Name,industry,Judge_Score,vote_share,Fan_Share,uncertainty,Is_Eliminated,eliminated_week,Rank_Judge,Rank_Fan,Rank_Sum,Final_Place_RankMethod,Eliminated_By_Rank,Pct_Judge,Pct_Fan,Pct_Total,Final_Place_PctMethod,Eliminated_By_Pct
28,5,Karamo Brown,TV Personality,21.0,0.1146,0.10355205,0.05,0,7,8.0,8.0,16.0,8.0,1,9.767441860465116,10.355205248524927,20.122647108990044,7.0,0
28,5,Kate Flannery,Actor/Actress,24.0,0.1249,0.11538265,0.05,0,8,5.0,5.0,10.0,4.0,0,11.162790697674419,11.538265276918366,22.701055974592784,5.0,0
28,5,Kel Mitchell,Actor/Actress,26.0,0.119,0.12320868,0.05,0,99,2.0,2.0,4.0,2.0,0,12.093023255813954,12.320868295700839,24.413891551514794,2.0,0
28,5,Lauren Alaina,Singer/Rapper,23.0,0.1221,0.12133399,0.05,0,99,7.0,3.0,10.0,4.0,0,10.69767441860465,12.133399291201583,22.831073709806233,4.0,0
28,5,Sailor Brinkley-Cook,Model,24.0,0.0533,0.073328406,0.05,0,6,5.0,9.0,14.0,7.0,0,11.162790697674419,7.332840775988178,18.4956314736626,9.0,1
28,5,Sean Spicer,Politician,19.0,0.1146,0.10921309,0.05,0,9,9.0,7.0,16.0,8.0,1,8.837209302325581,10.921309262111423,19.758518564437004,8.0,0
28,6,Ally Brooke,Singer/Rapper,25.0,0.1229,0.12448408,0.05,0,99,6.0,2.0,8.0,4.0,0,10.964912280701753,12.448407887964327,23.413320168666083,4.0,0
28,6,Hannah Brown,TV Personality,24.0,0.1158,0.11252089,0.05,0,99,8.0,7.0,15.0,8.0,1,10.526315789473683,11.2520888987312,21.778404688204883,7.0,0
28,6,James Van Der Beek,Actor/Actress,27.0,0.118,0.11888708,0.05,0,10,1.0,5.0,6.0,3.0,0,11.842105263157894,11.888707893001628,23.73081315615952,3.0,0
28,6,Karamo Brown,TV Personality,25.0,0.1158,0.112438224,0.05,0,7,6.0,8.0,14.0,7.0,0,10.964912280701753,11.243822298805599,22.20873457950735,6.0,0
28,6,Kate Flannery,Actor/Actress,27.0,0.1181,0.11940769,0.05,0,8,1.0,3.0,4.0,1.0,0,11.842105263157894,11.940768892533079,23.782874155690973,2.0,0
28,6,Kel Mitchell,Actor/Actress,26.0,0.1167,0.119176455,0.05,0,99,4.0,4.0,8.0,4.0,0,11.403508771929824,11.917645392741191,23.321154164671015,5.0,0
28,6,Lauren Alaina,Singer/Rapper,26.0,0.1226,0.12455624,0.05,0,99,4.0,1.0,5.0,2.0,0,11.403508771929824,12.455623887899383,23.859132659829207,1.0,0
28,6,Sailor Brinkley-Cook,Model,27.0,0.0543,0.05428455,0.08,1,6,1.0,9.0,10.0,6.0,0,11.842105263157894,5.428454951143905,17.2705602143018,9.0,1
28,6,Sean Spicer,Politician,21.0,0.1158,0.1142448,0.05,0,9,9.0,6.0,15.0,8.0,1,9.210526315789473,11.42447989717968,20.635006212969152,8.0,0
28,7,Ally Brooke,Singer/Rapper,27.0,0.1363,0.1361139,0.05,0,99,1.0,2.0,3.0,2.0,0,13.366336633663368,13.611389591658313,26.977726225321682,2.0,0
28,7,Hannah Brown,TV Personality,26.0,0.131,0.13031726,0.05,0,99,4.0,6.0,10.0,5.0,0,12.871287128712872,13.03172560904823,25.903012737761102,5.0,0
28,7,James Van Der Beek,Actor/Actress,27.0,0.1351,0.13220946,0.05,0,10,1.0,4.0,5.0,3.0,0,13.366336633663368,13.22094560337163,26.587282237034998,3.0,0
28,7,Karamo Brown,TV Personality,24.5,0.0668,0.06993786,0.08,1,7,6.0,8.0,14.0,7.0,0,12.128712871287128,6.993785790186427,19.122498661473557,8.0,1
28,7,Kate Flannery,Actor/Actress,24.0,0.131,0.13111843,0.05,0,8,7.0,5.0,12.0,6.0,0,11.881188118811881,13.111842606644721,24.993030725456602,6.0,0
28,7,Kel Mitchell,Actor/Actress,25.5,0.136,0.1341598,0.05,0,99,5.0,3.0,8.0,4.0,0,12.623762376237623,13.41597959752061,26.039741973758233,4.0,0
28,7,Lauren Alaina,Singer/Rapper,27.0,0.1328,0.13624373,0.05,0,99,1.0,1.0,2.0,1.0,0,13.366336633663368,13.624372591268822,26.99070922493219,1.0,0
28,7,Sean Spicer,Politician,21.0,0.131,0.12989959,0.05,0,9,8.0,7.0,15.0,8.0,1,10.396039603960396,12.989958610301242,23.38599821426164,7.0,0
28,8,Ally Brooke,Singer/Rapper,30.0,0.1533,0.1546246,0.05,0,99,3.0,1.0,4.0,1.0,0,15.544105882304175,15.462459845375404,31.00656572767958,3.0,0
28,8,Hannah Brown,TV Personality,30.9998,0.1524,0.15037245,0.05,0,99,2.0,6.0,8.0,3.0,0,16.062139117675102,15.037244849627552,31.099383967302654,2.0,0
28,8,James Van Der Beek,Actor/Actress,31.9998,0.1524,0.15260442,0.05,0,10,1.0,3.0,4.0,1.0,0,16.58027598041857,15.260441847395581,31.840717827814153,1.0,0
28,8,Kate Flannery,Actor/Actress,25.9998,0.0846,0.08474094,0.08,1,8,5.0,7.0,12.0,7.0,1,13.471454803957736,8.474093915259061,21.945548719216795,7.0,1
28,8,Kel Mitchell,Actor/Actress,29.9998,0.1524,0.15156771,0.05,0,99,4.0,5.0,9.0,5.0,0,15.544002254931627,15.156770848432291,30.700773103363918,4.0,0
28,8,Lauren Alaina,Singer/Rapper,24.0,0.1524,0.15371539,0.05,0,99,6.0,2.0,8.0,3.0,0,12.43528470584334,15.371538846284613,27.806823552127952,5.0,0
28,8,Sean Spicer,Politician,20.0,0.1524,0.1523745,0.05,0,9,7.0,4.0,11.0,6.0,0,10.362737254869451,15.237449847625504,25.600187102494957,6.0,0
28,9,Ally Brooke,Singer/Rapper,40.0,0.1824,0.18175928,0.05,0,99,1.0,1.0,2.0,1.0,0,19.18465227817746,18.17592790912036,37.36058018729782,1.0,0
28,9,Hannah Brown,TV Personality,35.5,0.1776,0.17458159,0.05,0,99,4.0,5.0,9.0,4.0,0,17.026378896882495,17.458158912709205,34.4845378095917,5.0,0
28,9,James Van Der Beek,Actor/Actress,36.0,0.1776,0.18160352,0.05,0,10,3.0,2.0,5.0,2.0,0,17.26618705035971,18.16035190919824,35.42653895955795,3.0,0
28,9,Kel Mitchell,Actor/Actress,37.0,0.1776,0.17838745,0.05,0,99,2.0,3.0,5.0,2.0,0,17.74580335731415,17.838744910806277,35.58454826812043,2.0,0
28,9,Lauren Alaina,Singer/Rapper,35.0,0.1796,0.17808633,0.05,0,99,5.0,4.0,9.0,4.0,0,16.786570743405278,17.808632910956835,34.59520365436211,4.0,0
28,9,Sean Spicer,Politician,25.0,0.1053,0.105581835,0.08,1,9,6.0,6.0,12.0,6.0,1,11.990407673860911,10.558183447209082,22.548591121069993,6.0,1
28,10,Ally Brooke,Singer/Rapper,29.5,0.2158,0.21897249,0.05,0,99,1.0,1.0,2.0,1.0,0,21.454545454545453,21.897249656917488,43.35179511146294,1.0,0
28,10,Hannah Brown,TV Personality,27.0,0.2158,0.2106014,0.05,0,99,3.0,4.0,7.0,4.0,0,19.636363636363637,21.06014063180422,40.69650426816786,4.0,0
28,10,James Van Der Beek,Actor/Actress,25.5,0.1369,0.13698041,0.08,1,10,5.0,5.0,10.0,5.0,1,18.545454545454547,13.698041410941242,32.24349595639579,5.0,1
28,10,Kel Mitchell,Actor/Actress,28.5,0.2158,0.2181036,0.05,0,99,2.0,2.0,4.0,2.0,0,20.727272727272727,21.81036065431082,42.53763338158355,2.0,0
28,10,Lauren Alaina,Singer/Rapper,27.0,0.2158,0.21534207,0.05,0,99,3.0,3.0,6.0,3.0,0,19.636363636363637,21.53420764602623,41.170571282389865,3.0,0
28,11,Ally Brooke,Singer/Rapper,30.0,0.2743,0.2775247,0.05,0,99,1.0,1.0,2.0,1.0,0,25.64102564102564,27.752470555049406,53.39349619607505,1.0,0
28,11,Hannah Brown,TV Personality,29.0,0.1829,0.19743349,0.05,0,99,3.0,4.0,7.0,4.0,1,24.786324786324787,19.743349394866986,44.52967418119177,4.0,1
28,11,Kel Mitchell,Actor/Actress,29.5,0.2714,0.25544873,0.05,0,99,2.0,3.0,5.0,2.0,0,25.213675213675213,25.54487351089747,50.758548724572684,3.0,0
28,11,Lauren Alaina,Singer/Rapper,28.5,0.2714,0.26959306,0.05,0,99,4.0,2.0,6.0,3.0,0,24.358974358974358,26.95930653918613,51.31828089816049,2.0,0
29,1,AJ McLean,Singer/Rapper,18.0,0.0736,0.07395937,0.05,0,9,6.0,2.0,8.0,1.0,0,6.923076923076923,7.395936999999998,14.319013923076922,3.0,0
29,1,Anne Heche,Actor/Actress,18.0,0.0694,0.069473736,0.05,0,4,6.0,6.0,12.0,5.0,0,6.923076923076923,6.947373599999998,13.870450523076922,7.0,0
29,1,Carole Baskin,TV Personality,11.0,0.0693,0.06690565,0.05,0,3,15.0,11.0,26.0,15.0,1,4.230769230769231,6.6905649999999985,10.92133423076923,14.0,0
29,1,Charles Oakley,Athlete,12.0,0.0693,0.07234851,0.05,0,2,14.0,3.0,17.0,9.0,0,4.615384615384616,7.234850999999999,11.850235615384616,13.0,0
29,1,Chrishell Stause,Actor/Actress,13.0,0.0711,0.06911568,0.05,0,8,13.0,8.0,21.0,14.0,0,5.0,6.911567999999998,11.911567999999999,12.0,0
29,1,Jeannie Mai,TV Personality,18.0,0.0693,0.06685001,0.05,0,98,6.0,13.0,19.0,13.0,0,6.923076923076923,6.685000999999999,13.608077923076923,9.0,0
29,1,Jesse Metcalfe,Actor/Actress,18.0,0.0693,0.06945179,0.05,0,5,6.0,7.0,13.0,6.0,0,6.923076923076923,6.945178999999999,13.868255923076923,8.0,0
29,1,Johnny Weir,Athlete,18.0,0.0693,0.06981105,0.05,0,10,6.0,4.0,10.0,2.0,0,6.923076923076923,6.981104999999999,13.904181923076923,6.0,0
29,1,Justina Machado,Actor/Actress,21.0,0.0693,0.06825914,0.05,0,99,1.0,10.0,11.0,4.0,0,8.076923076923077,6.825913999999998,14.902837076923074,2.0,0
29,1,Kaitlyn Bristowe,TV Personality,20.0,0.0693,0.064389475,0.05,0,99,3.0,14.0,17.0,9.0,0,7.6923076923076925,6.4389474999999985,14.131255192307691,4.0,0
29,1,Monica Aldama,TV Personality,19.0,0.0693,0.06690293,0.05,0,7,5.0,12.0,17.0,9.0,0,7.307692307692308,6.690292999999999,13.997985307692307,5.0,0
29,1,Nelly,Singer/Rapper,16.0,0.0756,0.074093394,0.05,0,99,12.0,1.0,13.0,6.0,0,6.153846153846154,7.4093393999999995,13.563185553846154,10.0,0
29,1,Nev Schulman,Producer,20.0,0.0159,0.030359825,0.05,0,99,3.0,15.0,18.0,12.0,0,7.6923076923076925,3.0359824999999994,10.728290192307693,15.0,1
29,1,Skai Jackson,Actor/Actress,21.0,0.0709,0.06826839,0.05,0,10,1.0,9.0,10.0,2.0,0,8.076923076923077,6.826838999999999,14.903762076923076,1.0,0
29,1,Veron Davis,Athlete,17.0,0.0693,0.06981105,0.05,0,6,11.0,4.0,15.0,8.0,0,6.538461538461539,6.981104999999999,13.519566538461538,11.0,0
29,2,AJ McLean,Singer/Rapper,19.0,0.0758,0.07458077,0.05,0,9,5.0,1.0,6.0,1.0,0,6.95970695970696,7.458077156619619,14.41778411632658,3.0,0
29,2,Anne Heche,Actor/Actress,18.0,0.0726,0.07057721,0.05,0,4,6.0,5.0,11.0,7.0,0,6.593406593406594,7.057721148212143,13.651127741618737,9.0,0
29,2,Carole Baskin,TV Personality,16.0,0.069,0.06908255,0.05,0,3,12.0,10.0,22.0,12.0,0,5.86080586080586,6.9082551450733565,12.769061005879216,12.0,0
29,2,Charles Oakley,Athlete,15.0,0.0156,0.02026823,0.08,1,2,14.0,15.0,29.0,15.0,1,5.4945054945054945,2.026823042563284,7.521328537068778,15.0,1
29,2,Chrishell Stause,Actor/Actress,18.0,0.0716,0.06994693,0.05,0,8,6.0,8.0,14.0,8.0,0,6.593406593406594,6.9946931468885545,13.58809974029515,10.0,0
29,2,Jeannie Mai,TV Personality,18.0,0.069,0.068647295,0.05,0,98,6.0,11.0,17.0,11.0,0,6.593406593406594,6.86472964415932,13.458136237565913,11.0,0
29,2,Jesse Metcalfe,Actor/Actress,20.0,0.0693,0.07013574,0.05,0,5,4.0,6.0,10.0,5.0,0,7.326007326007327,7.0135741472850555,14.339581473292382,4.0,0
29,2,Johnny Weir,Athlete,18.0,0.069,0.070900165,0.05,0,10,6.0,3.0,9.0,3.0,0,6.593406593406594,7.090016648890347,13.683423242296941,7.0,0
29,2,Justina Machado,Actor/Actress,21.0,0.07,0.069989204,0.05,0,99,2.0,7.0,9.0,3.0,0,7.6923076923076925,6.99892054697733,14.691228239285023,2.0,0
29,2,Kaitlyn Bristowe,TV Personality,22.0,0.069,0.06708148,0.05,0,99,1.0,13.0,14.0,8.0,0,8.058608058608058,6.708148140871109,14.766756199479168,1.0,0
29,2,Monica Aldama,TV Personality,16.0,0.069,0.06861872,0.05,0,7,12.0,12.0,24.0,14.0,0,5.86080586080586,6.861872144099312,12.722678004905173,13.0,0
29,2,Nelly,Singer/Rapper,18.0,0.0734,0.07447217,0.05,0,99,6.0,2.0,8.0,2.0,0,6.593406593406594,7.447217156391559,14.040623749798153,6.0,0
29,2,Nev Schulman,Producer,21.0,0.069,0.065079845,0.05,0,99,2.0,14.0,16.0,10.0,0,7.6923076923076925,6.5079846366676755,14.200292328975369,5.0,0
29,2,Skai Jackson,Actor/Actress,15.0,0.069,0.06985077,0.05,0,10,14.0,9.0,23.0,13.0,0,5.4945054945054945,6.985077146686619,12.479582641192113,14.0,0
29,2,Veron Davis,Athlete,18.0,0.069,0.0707689,0.05,0,6,6.0,4.0,10.0,5.0,0,6.593406593406594,7.076890148614691,13.670296742021286,8.0,0
29,3,AJ McLean,Singer/Rapper,21.0,0.0805,0.08011549,0.05,0,9,7.0,2.0,9.0,2.0,0,7.473309608540925,8.01154940057747,15.484859009118395,3.0,0
29,3,Anne Heche,Actor/Actress,15.0,0.0758,0.07609132,0.05,0,4,13.0,3.0,16.0,10.0,0,5.338078291814947,7.60913238045662,12.947210672271567,13.0,0
29,3,Carole Baskin,TV Personality,12.0,0.0201,0.020616261,0.08,1,3,14.0,14.0,28.0,14.0,1,4.270462633451958,2.0616262030813104,6.332088836533268,14.0,1
29,3,Chrishell Stause,Actor/Actress,22.0,0.0754,0.07464747,0.05,0,8,4.0,9.0,13.0,5.0,0,7.829181494661921,7.464747373237368,15.29392886789929,6.0,0
29,3,Jeannie Mai,TV Personality,22.0,0.0744,0.07363516,0.05,0,98,4.0,11.0,15.0,8.0,0,7.829181494661921,7.363516368175819,15.19269786283774,7.0,0
29,3,Jesse Metcalfe,Actor/Actress,20.0,0.0745,0.07567284,0.05,0,5,9.0,5.0,14.0,6.0,0,7.11743772241993,7.56728437836422,14.68472210078415,9.0,0
29,3,Johnny Weir,Athlete,24.0,0.0744,0.07572392,0.05,0,10,1.0,4.0,5.0,1.0,0,8.540925266903916,7.572392378619619,16.113317645523534,1.0,0
29,3,Justina Machado,Actor/Actress,19.0,0.0744,0.075663805,0.05,0,99,10.0,6.0,16.0,10.0,0,6.761565836298933,7.566380878319044,14.327946714617976,11.0,0
29,3,Kaitlyn Bristowe,TV Personality,23.0,0.0744,0.071210735,0.05,0,99,3.0,12.0,15.0,8.0,0,8.185053380782918,7.121073856053693,15.30612723683661,5.0,0
29,3,Monica Aldama,TV Personality,21.0,0.0744,0.073887445,0.05,0,7,7.0,10.0,17.0,12.0,0,7.473309608540925,7.388744869437243,14.862054477978168,8.0,0
29,3,Nelly,Singer/Rapper,18.0,0.0787,0.08105538,0.05,0,99,11.0,1.0,12.0,4.0,0,6.405693950177936,8.10553840527692,14.511232355454856,10.0,0
29,3,Nev Schulman,Producer,24.0,0.0744,0.07084822,0.05,0,99,1.0,13.0,14.0,6.0,0,8.540925266903916,7.084822354241119,15.625747621145035,2.0,0
29,3,Skai Jackson,Actor/Actress,18.0,0.0744,0.07523125,0.05,0,10,11.0,8.0,19.0,13.0,0,6.405693950177936,7.523125376156268,13.928819326334203,12.0,0
29,3,Veron Davis,Athlete,22.0,0.0744,0.075600654,0.05,0,6,4.0,7.0,11.0,3.0,0,7.829181494661921,7.56006577800329,15.389247272665212,4.0,0
29,4,AJ McLean,Singer/Rapper,24.0,0.0809,0.08604673,0.05,0,9,3.0,2.0,5.0,1.0,0,7.973421926910299,8.604672612789734,16.578094539700032,2.0,0
29,4,Anne Heche,Actor/Actress,21.0,0.0254,0.024496164,0.08,1,4,10.0,13.0,23.0,13.0,1,6.976744186046512,2.449616289767267,9.426360475813778,13.0,1
29,4,Chrishell Stause,Actor/Actress,22.0,0.0809,0.08105101,0.05,0,8,8.0,8.0,16.0,11.0,0,7.308970099667775,8.105100635270473,15.414070734938248,10.0,0
29,4,Jeannie Mai,TV Personality,21.0,0.0809,0.080326125,0.05,0,98,10.0,9.0,19.0,12.0,0,6.976744186046512,8.032612138532453,15.009356324578965,12.0,0
29,4,Jesse Metcalfe,Actor/Actress,21.0,0.0809,0.08257262,0.05,0,5,10.0,3.0,13.0,6.0,0,6.976744186046512,8.257261628423226,15.234005814469738,11.0,0
29,4,Johnny Weir,Athlete,24.0,0.0814,0.08159596,0.05,0,10,3.0,4.0,7.0,2.0,0,7.973421926910299,8.159595632818197,16.133017559728497,3.0,0
29,4,Justina Machado,Actor/Actress,24.0,0.0809,0.08153569,0.05,0,99,3.0,5.0,8.0,3.0,0,7.973421926910299,8.153568633089412,16.12699055999971,4.0,0
29,4,Kaitlyn Bristowe,TV Personality,25.0,0.0809,0.07797279,0.05,0,99,2.0,11.0,13.0,6.0,0,8.305647840531561,7.797278649122462,16.102926489654024,5.0,0
29,4,Monica Aldama,TV Personality,24.0,0.0809,0.07910326,0.05,0,7,3.0,10.0,13.0,6.0,0,7.973421926910299,7.910325644035346,15.883747570945644,6.0,0
29,4,Nelly,Singer/Rapper,21.0,0.0844,0.08645419,0.05,0,99,10.0,1.0,11.0,5.0,0,6.976744186046512,8.645418610956163,15.622162797002675,7.0,0
29,4,Nev Schulman,Producer,24.0,0.0809,0.07604339,0.05,0,99,3.0,12.0,15.0,10.0,0,7.973421926910299,7.604338657804761,15.57776058471506,8.0,0
29,4,Skai Jackson,Actor/Actress,28.0,0.0809,0.08130096,0.05,0,10,1.0,7.0,8.0,3.0,0,9.30232558139535,8.130095634145697,17.432421215541048,1.0,0
29,4,Veron Davis,Athlete,22.0,0.0809,0.081501156,0.05,0,6,8.0,6.0,14.0,9.0,0,7.308970099667775,8.150115233244817,15.459085332912592,9.0,0
29,5,AJ McLean,Singer/Rapper,24.0,0.0878,0.09068877,0.05,0,9,5.0,3.0,8.0,4.0,0,8.362369337979095,9.068877145102034,17.43124648308113,6.0,0
29,5,Chrishell Stause,Actor/Actress,19.0,0.0878,0.088211775,0.05,0,8,11.0,6.0,17.0,10.0,0,6.620209059233449,8.821177641138842,15.441386700372291,11.0,0
29,5,Jeannie Mai,TV Personality,24.0,0.0878,0.08533301,0.05,0,98,5.0,9.0,14.0,8.0,0,8.362369337979095,8.533301136532819,16.895670474511913,9.0,0
29,5,Jesse Metcalfe,Actor/Actress,19.0,0.0311,0.034520917,0.08,1,5,11.0,12.0,23.0,12.0,1,6.620209059233449,3.4520917552334676,10.072300814466917,12.0,1
29,5,Johnny Weir,Athlete,29.0,0.0878,0.089358754,0.05,0,10,1.0,5.0,6.0,1.0,0,10.104529616724738,8.935875542974008,19.040405159698746,1.0,0
29,5,Justina Machado,Actor/Actress,24.0,0.0878,0.089472614,0.05,0,99,5.0,4.0,9.0,5.0,0,8.362369337979095,8.947261543156184,17.309630881135277,8.0,0
29,5,Kaitlyn Bristowe,TV Personality,27.0,0.0878,0.08533575,0.05,0,99,2.0,8.0,10.0,6.0,0,9.40766550522648,8.533575136537202,17.941240641763684,2.0,0
29,5,Monica Aldama,TV Personality,26.0,0.0878,0.08419426,0.05,0,7,3.0,10.0,13.0,7.0,0,9.059233449477352,8.419426134710818,17.478659584188172,4.0,0
29,5,Nelly,Singer/Rapper,24.0,0.0912,0.091443524,0.05,0,99,5.0,1.0,6.0,1.0,0,8.362369337979095,9.14435254630964,17.506721884288737,3.0,0
29,5,Nev Schulman,Producer,26.0,0.0878,0.08325604,0.05,0,99,3.0,11.0,14.0,8.0,0,9.059233449477352,8.325604133209666,17.38483758268702,7.0,0
29,5,Skai Jackson,Actor/Actress,24.0,0.0878,0.09088936,0.05,0,10,5.0,2.0,7.0,3.0,0,8.362369337979095,9.088936145422979,17.451305483402074,5.0,0
29,5,Veron Davis,Athlete,21.0,0.0878,0.08729521,0.05,0,6,10.0,7.0,17.0,10.0,0,7.317073170731707,8.729521139672338,16.046594310404046,10.0,0
29,6,AJ McLean,Singer/Rapper,27.0,0.1014,0.10054739,0.05,0,9,1.0,1.0,2.0,1.0,0,10.074626865671641,10.054738839124179,20.12936570479582,1.0,0
29,6,Chrishell Stause,Actor/Actress,24.0,0.0946,0.09734398,0.05,0,8,7.0,5.0,12.0,6.0,0,8.955223880597014,9.734397844249635,18.68962172484665,7.0,0
29,6,Jeannie Mai,TV Personality,25.0,0.0946,0.09256246,0.05,0,98,6.0,9.0,15.0,7.0,0,9.328358208955224,9.256245851900067,18.58460406085529,8.0,0
29,6,Johnny Weir,Athlete,22.0,0.0946,0.09579223,0.05,0,10,9.0,6.0,15.0,7.0,0,8.208955223880597,9.579222846732435,17.788178070613032,9.0,0
29,6,Justina Machado,Actor/Actress,27.0,0.0946,0.09832372,0.05,0,99,1.0,3.0,4.0,2.0,0,10.074626865671641,9.83237184268205,19.90699870835369,2.0,0
29,6,Kaitlyn Bristowe,TV Personality,27.0,0.0946,0.09358131,0.05,0,99,1.0,8.0,9.0,4.0,0,10.074626865671641,9.358130850269907,19.43275771594155,4.0,0
29,6,Monica Aldama,TV Personality,27.0,0.0946,0.094853446,0.05,0,7,1.0,7.0,8.0,3.0,0,10.074626865671641,9.485344448234487,19.55997131390613,3.0,0
29,6,Nelly,Singer/Rapper,24.0,0.1008,0.09870908,0.05,0,99,7.0,2.0,9.0,4.0,0,8.955223880597014,9.870907842065476,18.82613172266249,6.0,0
29,6,Nev Schulman,Producer,26.0,0.0946,0.09247369,0.05,0,99,5.0,10.0,15.0,7.0,0,9.701492537313433,9.247368852042099,18.94886138935553,5.0,0
29,6,Skai Jackson,Actor/Actress,18.0,0.099,0.0976087,0.05,0,10,11.0,4.0,15.0,7.0,0,6.7164179104477615,9.760869843826084,16.477287754273846,10.0,0
29,6,Veron Davis,Athlete,21.0,0.0368,0.03820401,0.08,1,6,10.0,11.0,21.0,11.0,1,7.835820895522389,3.8204009388735845,11.656221834395973,11.0,1
29,7,AJ McLean,Singer/Rapper,26.0,0.1156,0.10916772,0.05,0,9,5.0,1.0,6.0,2.0,0,10.0,10.916771737997479,20.91677173799748,4.0,0
29,7,Chrishell Stause,Actor/Actress,26.0,0.1041,0.10518989,0.05,0,8,5.0,5.0,10.0,6.0,0,10.0,10.51898874754427,20.51898874754427,7.0,0
29,7,Jeannie Mai,TV Personality,25.0,0.1036,0.10205029,0.05,0,98,8.0,8.0,16.0,8.0,0,9.615384615384617,10.20502875507931,19.820413370463925,8.0,0
29,7,Johnny Weir,Athlete,27.0,0.1036,0.10657685,0.05,0,10,2.0,4.0,6.0,2.0,0,10.384615384615385,10.657684744215565,21.042300128830952,3.0,0
29,7,Justina Machado,Actor/Actress,26.0,0.1036,0.10760904,0.05,0,99,5.0,3.0,8.0,4.0,0,10.0,10.76090374173831,20.76090374173831,6.0,0
29,7,Kaitlyn Bristowe,TV Personality,24.0,0.1036,0.103171356,0.05,0,99,9.0,7.0,16.0,8.0,0,9.230769230769232,10.317135352388753,19.547904583157987,9.0,0
29,7,Monica Aldama,TV Personality,22.0,0.0442,0.051943988,0.08,1,7,10.0,10.0,20.0,10.0,1,8.461538461538462,5.1943986753344324,13.655937136872893,10.0,1
29,7,Nelly,Singer/Rapper,27.0,0.1106,0.107656,0.05,0,99,2.0,2.0,4.0,1.0,0,10.384615384615385,10.765599741625605,21.15021512624099,2.0,0
29,7,Nev Schulman,Producer,30.0,0.1036,0.10159147,0.05,0,99,1.0,9.0,10.0,6.0,0,11.538461538461538,10.159146756180478,21.697608294642016,1.0,0
29,7,Skai Jackson,Actor/Actress,27.0,0.1073,0.10504342,0.05,0,10,2.0,6.0,8.0,4.0,0,10.384615384615385,10.504341747895799,20.888957132511184,5.0,0
29,8,AJ McLean,Singer/Rapper,27.0,0.1388,0.13706295,0.05,0,9,5.0,1.0,6.0,1.0,0,12.162184076007344,13.70629521930072,25.868479295308063,4.0,0
29,8,Chrishell Stause,Actor/Actress,27.0,0.0675,0.073713124,0.08,1,8,5.0,8.0,13.0,8.0,1,12.162184076007344,7.371312517941001,19.533496593948346,8.0,1
29,8,Johnny Weir,Athlete,30.0,0.1318,0.13044111,0.05,0,10,1.0,6.0,7.0,2.0,0,13.513537862230383,13.04411120870578,26.557649070936165,1.0,0
29,8,Justina Machado,Actor/Actress,28.9998,0.1318,0.13233013,0.05,0,99,3.0,4.0,7.0,2.0,0,13.062996509903623,13.23301321172821,26.296009721631833,3.0,0
29,8,Kaitlyn Bristowe,TV Personality,28.0,0.1318,0.13119712,0.05,0,99,4.0,5.0,9.0,5.0,0,12.61263533808169,13.119712209915397,25.732347547997087,5.0,0
29,8,Nelly,Singer/Rapper,24.0,0.135,0.1338904,0.05,0,99,8.0,2.0,10.0,6.0,0,10.810830289784306,13.389040214224643,24.19987050400895,7.0,0
29,8,Nev Schulman,Producer,30.0,0.1318,0.1279911,0.05,0,99,1.0,7.0,8.0,4.0,0,13.513537862230383,12.799110204785762,26.312648067016145,2.0,0
29,8,Skai Jackson,Actor/Actress,26.9998,0.1318,0.13337405,0.05,0,10,7.0,3.0,10.0,6.0,0,12.16209398575493,13.337405213398482,25.499499199153412,6.0,0
29,9,AJ McLean,Singer/Rapper,24.9998,0.0847,0.081123866,0.08,1,9,6.0,7.0,13.0,7.0,1,12.953317941214266,8.112386956945027,21.065704898159293,7.0,1
29,9,Johnny Weir,Athlete,30.0,0.1526,0.15806648,0.05,0,10,1.0,1.0,2.0,1.0,0,15.544105882304176,15.806648695492543,31.35075457779672,1.0,0
29,9,Justina Machado,Actor/Actress,25.9998,0.1526,0.15424898,0.05,0,99,5.0,2.0,7.0,3.0,0,13.471454803957739,15.424898678695541,28.896353482653282,5.0,0
29,9,Kaitlyn Bristowe,TV Personality,30.0,0.1526,0.1522408,0.05,0,99,1.0,4.0,5.0,2.0,0,15.544105882304176,15.22408066985955,30.768186552163726,2.0,0
29,9,Nelly,Singer/Rapper,24.0,0.1526,0.15277739,0.05,0,99,7.0,3.0,10.0,6.0,0,12.43528470584334,15.277739672220548,27.71302437806389,6.0,0
29,9,Nev Schulman,Producer,28.9998,0.1526,0.1504604,0.05,0,99,3.0,6.0,9.0,5.0,0,15.025865392188157,15.046040662025788,30.071906054213947,4.0,0
29,9,Skai Jackson,Actor/Actress,28.9998,0.1526,0.15108204,0.05,0,10,3.0,5.0,8.0,4.0,0,15.025865392188157,15.108204664761004,30.134070056949163,3.0,0
29,10,Johnny Weir,Athlete,28.5,0.1162,0.10766731,0.08,1,10,4.0,6.0,10.0,6.0,1,16.379310344827587,10.766730461663478,27.146040806491065,6.0,1
29,10,Justina Machado,Actor/Actress,29.0,0.1919,0.1911975,0.05,0,99,3.0,3.0,6.0,3.0,0,16.666666666666664,19.11974904401255,35.786415710679215,3.0,0
29,10,Kaitlyn Bristowe,TV Personality,30.0,0.1919,0.20441157,0.05,0,99,1.0,1.0,2.0,1.0,0,17.24137931034483,20.441155977942202,37.68253528828703,1.0,0
